author,date,introduce,location,price,review,star

丁敬香, /2016-07-01,1．全新平台，全新技术。本书以全新iOS 9为开发环境，并采用新的开发工具Xcode 7进行讲解。iOS 9为新操作系统，将快速替代iOS 7、8等老版本系统，成为以后iPhone、iPad开发的主力平台。2．基础铺垫，入门容易在国内，虽然iPhone、iPad虽然已经很普及，但是相关开发却是这两年才普及，越来越多的开发者学习iOS开发。本书针对读者缺少Objective-C、Xcode等基础知识的特点，在第2~4章中着重介绍相关内容。3．实例为主，上手容易iOS以实用为目标。为了方便读者学习致用，本书在讲解知识点时贯穿了大量实例。这些实例短小精悍，非常方便读者体验实际编程，从而迅速提升开发水平。4. 配套资源丰富本书配有PPT课件、案例源代码等配套教学资源,人民邮电出版社,¥51.20,9条评论,width: 100%;

陈强, /2015-01-01,同套系图书重点推荐： 《Android系统源代码分析》 《Android底层接口与驱动开发技术详解》 细致分析底层驱动，提炼Android系统的本质与精华 遵循”内核分析-驱动实现-JNI层分析-Java应用层-系统移植“主线 完全从实际需要出发，作者十年开源系统开发经验和盘托出,中国铁道出版社,¥70.30,80条评论,width: 90%;

王家林, /2013-05-01,1.特别分享手机安全卫士软件Android源代码供读者下载 2.通过对开发案例的详细解析，讲解完整Android项目的开发流程 3.将代码中的关键部分逐一讲解，有助于读者掌握相关概念和知识,电子工业出版社,¥34.40,276条评论,width: 90%;

关立勋, /2013-10-01,,电子工业出版社,¥70.30,14条评论,width: 100%;

许超, /2018-03-01,本书有以下几方面的特色。 （1）内容先进。本书重点介绍当前市场主流的Android操作系统，详细地叙述了Android项目开发的整个流程，引导学生了解Android平台应用开发技术。 （2）代码丰富。本书根据高职教学实际情况，文字表达浅显易懂，案例有趣，并配有大量的开发源代码，方便教师授课，同时也便于学生理解。 （3）突出实用。本书强调实用性，以培养学生完成实际工作能力为重点，紧密联系企业实际，增加了用户需求分析、UI设计、市场发布等内容。 （4）结构合理。本书在内容编排上紧密结合职业教育实际，符合职业院校学生的认知规律。,化学工业出版社,¥37.90,0条评论,width: 0%;

邓凡平, /2011-09-01,结合实际应用开发需求，以情景分析的方式有针对性地对Android的源代码进行了十分详尽的剖析，深刻揭示Android系统的工作原理 机锋网、51CTO、开源中国社区等专业技术网站一致鼎力推荐。,机械工业出版社,¥69.00,3条评论,width: 0%;

阙喜涛, /2016-05-01,本书配套的GitHub文档持续更新中，保证书中知识在zui新版本RN中可用。 迄今为止，真正意义上的React Native跨平台开发原创图书。 本书架构是作者精心设计的，适合初学者入门。 本书所有例程均是原创的，并且在代码旁有注释解说。 本书中的6.5节、第11章、14.5节都是笔者精心整理调研出来的技术，能让更多的开发者享受到React Native开发的便利性。 海报：,电子工业出版社,¥54.50,199条评论,width: 90%;

Pragati, /2016-07-13,本书结合实际操作的例子、图表和日常使用情况，深入研究从内核级到应用程序级的Android安全。向读者展示如何保护Android应用程序及数据的安全。在开发应用程序时，它会作为技巧和提示以馈赠读者。读者将会学习Android堆的整体安全架构。使用权限、在清单文件中定义安全性、安全加密算法等方法来保护组件，Android堆协议、安全存储、安全测试和保护设备上的企业数据也会详细介绍。读者也将学习在整合新的技术和使用类似NFC和移动支付到Android应用程序上时，如何变得有安全意识。,清华大学出版社,¥38.70,22条评论,width: 100%;

江南, /2012-03-01,,电子工业出版社,¥31.40,113条评论,width: 90%;

郑萌, /2013-03-01,,电子工业出版社,¥51.30,22条评论,width: 70%;

皮尔斯, /2013-05-01,,清华大学出版社,¥48.20,78条评论,width: 100%;

谢晓勇, /2014-08-01,,电子工业出版社,¥37.60,17条评论,width: 100%;

黄宏程, /2012-09-01,1、针对初学入门者，提供以案例教学为主要切入点的教材编写方法。 2、重视Android体系结构的讲解，让学生对Android的系统结构进行整理的理解和把握，有利于在课堂之外延伸学习和掌握。 3、Android的程序开发具有实践性强的特点，本书的编写，更加注重学生的动手实践，从编排的方式上让学生能够快速地进行**个简单的Android应用开发，并引导逐步向综合、复杂的开发技术深入。,人民邮电出版社,¥25.20,142条评论,width: 90%;

尼尔森, /2013-06-01,我们如何才能为今天的智能手机和平板电脑用户设计出*棒的网站和应用？如何在受到限制的小型设备上创造出让人满意的用户体验？ 贴心设计：打造高可用性的移动产品就如何为你的客户或业务制定移动战略以及如何针对小屏幕进行设计和写作提供了至关重要的洞见。书中所采用的基于用户数据的方法将会帮助设计师、软件开发者、作家、编辑、产品经理和广告主理解该如何为他们的客户制作移动网站和应用，以及如何顺应移动应用的未来趋势来改善用户体验。 贴心设计：打造高可用性的移动产品重点关注移动设备（主要是智能手机和触屏手机）上的可用性，还涵盖了构建移动战略、为小屏幕设计、移动写作、可用性对比和展望未来等主题。书中内含228张高清全彩图片以表明观点。 这本指南基于专家评议和多项国际调研，展现了移动世界的全貌。,人民邮电出版社,¥46.60,289条评论,width: 90%;

Paul, /2017-05-01,*书中采用了以应用为中心的方法，包含8个完整编码的Android应用。 *专业的程序员开发者指南，讲解如何利用Android 6和Android Studio开发用于智能手机和平板电脑的应用。 *实用、例子丰富的Android教程。,电子工业出版社,¥54.50,4条评论,width: 0%;

邹达, /2018-06-01,,人民邮电出版社,¥138.00,0条评论,width: 0%;

王寅峰, /2015-08-01,,电子工业出版社,¥27.50,65条评论,width: 100%;

高鹏, /2016-08-18,无,机械工业出版社,¥71.00,38条评论,width: 100%;

Simon, /2016-01-01,McGrawHill经典口袋书，知识点深入浅出讲解，把书读得很薄，迅速提升Arduino编程能力。 回顾Arduino程序设计的基础内容，并介绍更多程序设计的高阶功能。 通过实例展示如何利用少的储存器即可有效工作、使用小功率完成大性能、支持不同类型的串行口、支持USB编程、支持网络编程、数字信号处理DSP等内容。 75个开源的Sketches示例提供下载使用。 100余个Arduino程序设计技巧等你实践。,人民邮电出版社,¥38.70,112条评论,width: 100%;

马修斯, /2012-06-01,赢取移动开发新视野 从容步入Android平板电脑编程殿堂 由浅入深，循序渐进,人民邮电出版社,¥38.70,66条评论,width: 90%;

Manning, /2018-04-01,,东南大学出版社,¥77.40,0条评论,width: 0%;

沈金鑫, /2017-09-01,,北京航空航天大学出版社,¥22.90,7条评论,width: 0%;

金大佑, /2015-02-01,本书分析了Android提供的硬件控制机制。编写团队目前均从事相关工作，直接对平台源代码及日志进行分析及测试，介绍了目前尚未普及的Android平台的硬件控制基本原理及实际框架的操作。 与Android刚出现时相比，Android开发人员现在已有了大幅增长，人们也可轻松搜索到相关资料。但Android开发仍然很有难度，每当版本升级时，结构变动都会使之前的代码无法重新使用。虽然需要深入掌握Android平台，但开发人员的主要工作就是修复Bug，所以对实际情况往往“只见树木不见森林”。本书着眼点在于“开发人员如何改善开发流程”，这个问题的关键就是深入挖掘Android的基本实现原理。通过本书可以掌握Android平台的操作原理，并将其直接应用于开发业务。 ?基于Jellybean（4.1.2）版本的Android系统服务 ?线程间通信（Inter-Thread Communication）必备知识（消息,人民邮电出版社,¥95.90,18条评论,width: 60%;

傅志辉, /2013-08-01,本书作者结合自己多年的Objective-C开发经验和心得体会，花费了一年多的时间精心写作本书。希望各位读者能在本书的引领下跨入Objective-C世界的大门，并成为一名开发高手。本书**的特色就是结合大量的说明插图，全面、形象、系统、深入地介绍了Objective-C开发程序，并以大量实例贯穿于全书的讲解之中，*后还详细介绍了iPhone的开发过程。学习完本书后，读者应该可以具备独立进行项目开发的能力。,电子工业出版社,¥40.70,27条评论,width: 80%;

陈皓, /2014-08-01,本书已修订出版了新书，不仅修改了原书中不足之处，而且增加了新内容，其封面见下图。 本书是作者根据多年实际工作经验编写而成的。全书理论结合实际，问题辅以实际解决案例，让高深的设计难题浅显易懂，使读者从中受到启发，为自己的设计开发之路打开玄关之门。,电子工业出版社,¥69.50,429条评论,width: 90%;

钟世礼, /2016-10-01,依次讲解了Java虚拟机基础、Android虚拟机基础分析JNI、内存系统、Android程序的生命周期管理、IPC进程通信机制、init进程，讲解了Dalvik VM的进程系统和运作流程、Dvlik VM内存系统详解、Dalvik VM垃圾收集机制、Dalvik VM内存优化机制、Dalvik VM的启动过程、Dalvik VM异常处理，以及Dalvik VM内存优化和Dalvik VM性能优化等内容。,人民邮电出版社,¥57.42,2条评论,width: 0%;

极客学院, /2016-12-01,图解Axure应用方法和基本原理 边做边学，扫码看精讲视频 综合实战，感受真实商业项目制作过程 O2O线上线下互动学习体验 不止于讲操作，还讲调研和设计,人民邮电出版社,¥55.10,6条评论,width: 100%;

暂无, /2017-03-17,,电子工业出版社 机械工业出版社 人民邮电出版社 清华大学出版社,¥495.00,20条评论,width: 0%;

刘振, /2015-06-01,,清华大学出版社,¥46.60,20条评论,width: 100%;

陆文周, /2014-01-01,,电子工业出版社,¥78.20,381条评论,width: 90%;

Carol炒炒, /2016-07-01,,电子工业出版社,¥59.10,0条评论,width: 0%;

高成珍, /2015-01-01,一本*快而广的Android编程技能提高书，在帮助软件公司订单式培养员工的基础上，潜心研究并整理而成，非常接地气。特别适合用于自我检验的参考书。既可作为Android入门者的自测和提高练习指南，又可作用Android编程课的练习教材。 全书详细分析17个典型的Android实用案例，如简易计算器、天气预报、音乐播放器、景点宣传、新闻播放等。这些案例稍加修改即可直接用于自己的项目中。 图解分析、代码展示、通俗易懂；案例贴近生活，实践性强；内容由浅入深，知识融会贯通，提升综合运用能力；涉及知识面广，可参考性强。还总结了常见Android错误与程序调试方法、编程测试题库。,清华大学出版社,¥31.20,29条评论,width: 100%;

杨云君, /2013-05-01,·从源代码角度，系统、深入、透彻剖析Android系统框架层（Framework）的设计思想和实现原理，为Android应用工程师和系统工程师解决各种难题提供了原理性的指导！ ·资深Android内核专家亲自执笔，Lordhong等数位资深专家和安卓巴士等专业社区联袂推荐！,机械工业出版社,¥62.40,298条评论,width: 90%;

李俊, /2015-02-01,同套系图书重点推荐： 《Android系统源代码分析》 《Android底层接口与驱动开发技术详解》 全面分析和讲解Android系统源码的结构和工作机制 定位当前实践应用，基于Android 主流版本的源码结构 书中所有概念和模块实例完全根据原生态源码来编写 从实际需要出发，作者十年开源系统开发经验和盘托出,中国铁道出版社,¥62.40,82条评论,width: 100%;

靳岩, /2009-07-01,高焕堂☆邹仕洪☆霍泰稳☆何峰☆高昂☆蔡望勤 鼎力推荐。 5大完整商业应用案例：RSS阅读器、基于Google Map的个人GPS、豆瓣网客户端、在线音乐播放器、手机信息查看助手。 全部内容基于Android SDK；随书附赠400多分钟的详细教学视频，286段示例代码；从事一线开发的作者团队提供在线答疑。 本书特色： 涵盖And roid开发环境搭建、SDK、组件应用、Intents、Broadcast、Service、Market使用等，每个知识点都配以精彩实例，使读者学以致用。 注重对实际动手能力的指导，在容易产生错误、不易理解的环节均配有详实的开发情景图例，并将 重要的知识点、实战技巧以“小实验”、“小知识”的活泼形式呈现给读者，帮助初学者举一反三。 案例体现创新，将传统互联网的内容/服务与移动平台紧密结合，如基于Google Map的个人GPS、豆瓣网（Web 2.0）客户端、在线音,人民邮电出版社,¥43.50,506条评论,width: 80%;

张光河, /2017-04-01,1.*本本科层次的Android Studio开发教程。 2.适合零基础读者，只需懂得一些Java基本知识即可，在介绍Android开发入门知识时，融合了Android开发所需Java的基础知识，避免了学生在使用本教材时还需要再购买一本Java编程教材。 3. 书中案例涉及多媒体应用、数据库应用、图形图像处理与动画应用和网络编程多个领域。,人民邮电出版社,¥39.30,17条评论,width: 100%;

周士凯, /2015-02-01,,重庆大学出版社,¥14.80,68条评论,width: 100%;

Graham, /2012-10-01,Amazon五星级畅销书，作者权威，在全球iOS/Mac开发者社区享有盛誉！完美地展现了测试驱动开发方法与iOS开发的结合，能使iOS开发者在产品需求、软件设计、测试有效性与开发效率之间达成达到很好的平衡。,机械工业出版社,¥38.70,181条评论,width: 90%;

Michael, /2017-08-01,1.国外流行的全面、完善的开源硬件图书，引进国内后第1版出版5年仍畅销不衰。 2.属于一书在手通晓所有的完全手册。从零基础开始，讲解详细到位。 3.书中50个案例全部附有源代码，方便读者学习与练习。,电子工业出版社,¥45.82,4条评论,width: 0%;

赵涏元, /2015-07-01,,人民邮电出版社,¥65.00,0条评论,width: 0%;

翟大昆, /2011-05-01,,电子工业出版社,¥33.10,76条评论,width: 80%;

韩超, /2011-02-01,Android系统是目前*为流行的手机系统之一，《Android系统级深入开发——移植与调试》作者韩超、梁泉在推出了全面介绍Android系统的《Android系统原理及开发要点详解》一书，同时出版了繁体版，并将版权成功输出到韩国，韩文版将在2011年7月出版。在本书出版之后，笔者切实感到越来越多的开发人员和企业在关注Android系统的各个方面。 Android系统是开源的，它的一个比较大的优势就是可以移植到各个不同的硬件平台上。“移植”是Android系统的精华所在，也是Android开发中的难点兼重点。 《Android系统级深入开发——移植与调试》出版的主要目的是分享开发经验，帮助众多开发者快速地掌握Android系统在不同硬件平台移植的方法。帮助工程师以*快的速度、*小的开销、*轻的工作量，让Android系统高效地运行在更多的硬件上。,电子工业出版社,¥43.50,812条评论,width: 90%;

Chris, /2013-07-01,"移动互联网、HTML5,这些令人激动的新兴开发领域是给否也让你心动？如果你已经拥有一定的软件开发经验，那么Android应用开发奖引领你进入全新的世界，包括简洁实用的基本知识介绍以及丰富精彩的实例讲解，能帮你轻松掌握流行的新技术、新平台，贯通软件设计与程序开发，从而成功开发出自己的新应用",人民邮电出版社,¥30.80,30条评论,width: 90%;

余永海, /2016-12-31,《跨界思维(交互设计实践)》的作者张劲松、吕欣、余永海从积累众多已经完成的交互设计项目中精选不同类别和特色的优秀项目作为样本，阐述交互设计中如何将用户特征与前沿设计理念相结合结合；如何依据原型设计进行符合前沿设计理念的创新设计；如何规范界面设计以及设计的美学范式。书稿图文并茂，理论与实践相结合，适合从事交互设计的研发人员作为专业设计范例来学习和参考，也是从事研发的产品经理所必需的专业知识储备。,浙江大学出版社,¥29.40,13条评论,width: 0%;

Steven, /2014-07-01,,机械工业出版社,¥82.10,117条评论,width: 100%;

吴泊翰, /2012-07-01,,中国铁道出版社,¥28.10,6条评论,width: 0%;

辛纳, /2014-01-01,微软 Android 平台 Skype 客户端高级产品经理 Onur Cinar **作品，国内首本基于 C 开发 android 应用书籍，书中源码免费提供下载,清华大学出版社,¥41.90,3条评论,width: 0%;

武安状, /2014-05-01,,黄河水利出版社,¥75.80,5条评论,width: 0%;

韩冬, /2016-01-01,本书详细介绍了Android Studio和Eclipse ADT两种不同开发环境搭建（针对Google网站不易访问）；对Android客户端程序架构、实现消息推送、即时通信、服务器端json接口编程（Restful API）、在手机客户端解析json、网络多图片异步下载、移动应用数据统计分析等移动互联网重要开发技术进行了较为细致的讲解。配套教学资源丰富，包含所有章节的PPT、程序源码、习题解答、教学视频、所需软件工具及一个帮助学习本书的手机APP。,电子工业出版社,¥44.20,34条评论,width: 100%;

天津滨海迅腾科技集团有限公司, /2017-07-01,,南开大学出版社,¥39.50,0条评论,width: 0%;

胡格, /2013-06-01,《Android取证实战(调查分析与移动安全)》是Android取证领域广受好评的经典著作，也是国内**本关于Android取证的著作，由资深取证技术专家撰写，世界**取证专家审校，权威性毋庸置疑！全书根据当前Android取证工作者的需求，首先从Android的硬件设备、应用开发环境、系统原理等多角度剖析了Android系统的安全原理，为读者打下坚实的理论基础，然后结合实用的取证分析工具和经典案例，系统而生动地讲解了Android取证的原理、技术、策略、方法和步骤，被公认为从事移动取证相关工作的从业人员必备的书籍之一。本书由胡格著。,机械工业出版社,¥54.50,176条评论,width: 100%;

Jonathan, /2015-07-01,推荐购买： 《 Android 安全攻防实战》 ：极其实用的 Android 安全攻防快速学习手册。大量 Android 攻防示例代码、安全攻防工具、技能一站式学习。 《黑客大追踪：网络取证核心原理与实践》 ：一本书掌握基于大数据的智能化海量情报分析方法和技能！ 《恶意代码分析实战》 ：迄今为止*权威的一本恶意代码分析指南，专业人士案头必备 《线上幽灵：世界头号黑客米特尼克自传》 ：头号黑客传奇人生的启迪！ 一本物有超值的实用好书！集思想与实践于一体！ 唐巧说“看过本书的朋友，能将自己的iOS应用在安全方面的得分，从不及格提升到80分”。 《iOS应用安全攻防实战》的特色在于：结合攻击和防御（反攻击）的双向思路，从iOS应用安全的实例出发，演示了多重iOS攻击方式，以及黑客常用的工具,电子工业出版社,¥62.40,213条评论,width: 100%;

程慧, /2013-05-01,专业人士写的一本通信行业用书，市场上此类图书不多，正值电信发展之时，行业人员的通俗读物。,北京邮电大学出版社有限公司,¥24.20,54条评论,width: 80%;

范怀宇, /2012-08-01,·资深Android专家经验之作，51CTO和开源中国社区联袂推荐！ ·高度抽象Android系统的设计理念和底层实现机制，全面概括Android实现原理的“要点”和实际开发中的“精华”，为开发高质量Android应用提供绝佳指导！,机械工业出版社,¥54.50,325条评论,width: 90%;

北京寒武创世数字科技有限公司, /2010-01-01,"div id=""bjtj"" style= ""word-wrap: break-word; word-break: break-all;""> 本书是针对手机游戏开发流程中测试环节的基础教程。针对手机游戏测试的岗位职责和技能，介绍了手机游戏测试的基础知识、文本信息处理、图像信息处理、数据通信信息处理，JAD文件与JAR文件测试、应用界面测试等知识和技能。本书可作为手机游戏策划和制作的入门参考书。",电子工业出版社,¥8.50,85条评论,width: 80%;

范德普特, /2014-10-01,《移动开发经典丛书：iOS高级编程》主要内容： ·讲解如何利用动作视图和警告视图，与应用的用户进行交互 ·为添加多媒体和包含本地化技巧提供小提示 ·演示如何使用可用的不同框架来播放和录制音频与视频 ·覆盖创建通知，发送邮件，请求访问权限，以及为你的应用整合Facebook和Twitter ·讨论如何实现用量分析和从应用获利 ·显示如何使用iTunesConnect发布应用，并且在AppStore上分发,清华大学出版社,¥63.00,86条评论,width: 90%;

一得, /2012-11-01,让你的手机真的变成“战斗机”! 由浅入深，满足多种需求 授人以鱼，更授人以渔 知其然，更知其所以然 紧跟Android的**版本,电子工业出版社,¥30.80,64条评论,width: 90%;

Bill, /2014-04-01,Amazon榜首畅销书 全面覆盖Android开发知识点 全真示例、循循善诱、轻松上手,人民邮电出版社,¥57.42,1条评论,width: 0%;

王志刚, /2012-07-01,,电子工业出版社,¥47.40,12条评论,width: 100%;

郝玉龙, /2011-10-01,新：国内**本基于Android 3．1的图书 全：涵盖Android程序设计的完整概念体系和运行机制 精：将移动应用开发的设计理念贯穿整个讲解与示范过程,北京交通大学出版社,¥46.60,139条评论,width: 90%;

陈飔, /2016-12-08,,中国铁道出版社,¥38.70,4条评论,width: 0%;

胡光永, /2017-02-01,,电子工业出版社,¥28.40,9条评论,width: 0%;

欧阳, /2017-06-01,,清华大学出版社,¥85.50,1条评论,width: 0%;

王振丽, /2013-03-01,王振丽编著的《Android底层开发技术实战详解——内核移植和驱动》条理清晰、语言简洁，可帮助读者快速掌握每个知识点；每个部分既相互连贯又自成体系，使读者既可以按照本书编排的章节顺序进行学习，也可以根据自己的需求对某一章节进行针对性的学习。,电子工业出版社,¥51.80,30条评论,width: 90%;

艾伦, /2011-08-01,本书介绍的一些工具处于萌芽时期但是前景看好，目前我们还处在移动设备上使用跨平台的初期。福布斯杂志引用摩托罗拉的研究数据指出，在全球大约1700万软件开发人员中，有大约400万从事移动开发。 全书共十四章节，内容包括智能手机是新式个人电脑，iphone，android，blackberry，windows mobile，rhodes，rhosync，phonegap，titanium mobile等。,清华大学出版社,¥26.90,69条评论,width: 80%;

李宁, /2010-07-01,全流程剖析Web与Android应用程序的项目开发 全程实录、完整实现*火SNS社区 零基础掌握Ext JS，全方位介绍Ext JS 3.0 以Windows桌面程序开发思想指导基于Ext JS的Web应用 *超值的学习体验=*热的技术+*热的应用,电子工业出版社,¥44.90,172条评论,width: 90%;

卢宗谅, /2012-04-01,1. 紧跟热点：iPad3即将上市！那只被咬掉一口的苹果，以其独有的魅力征服了世界年轻人的心！本书抓住这一热点，对iPad各种功能进行深入挖掘，功能介绍和应用深入浅出，为玩家级果粉们提供了超酷超炫的玩法秘技！ 2. 针对性强：本书是对Ipad各种功能的深入挖掘，同时这种挖掘又具有针对性，不是对所有功能泛泛而谈，而是有选择性地选取了苹果产品资深玩儿家感兴趣的那些功能和玩儿法。为您呈现一个全然不同的视界，让您了解原来Ipad 还有这么多的用途和未被发现的功能！,东方出版社,¥35.50,27条评论,width: 100%;

邹达, /2018-06-01,APICould作为中国知名的移动云平台和企业移动化定制服务平台，同时服务于App开发人员和具有移动化定制需求的企业。APICould移动开发技术具有开发效率高、开发投入少、技术门槛低等优势，提供与管理API是其特有的服务模式。在APICloud开发平台上，现已积累了大量成熟的App功能模块，以方便开发人员一键调用。迄今为止，已有超过60万的用户在学习并传播APICloud移动开发技术。,人民邮电出版社,¥48.50,0条评论,width: 0%;

Paul, /2016-01-01,,电子工业出版社,¥45.80,8条评论,width: 80%;

朱桂英, /2014-03-01,紧跟Web 3.0时代步伐，实现站点信息的私人定制 成为移动Web的弄潮儿，打造掌上信息中心 配套资料“大数据”，使阅读更加愉悦 引领**Web开发技术，构建**的用户体验,清华大学出版社,¥55.10,48条评论,width: 90%;

杨长刚, /2013-01-01,,电子工业出版社,¥35.40,9条评论,width: 70%;

沙梓社, /2014-01-01,,机械工业出版社,¥69.00,2条评论,width: 0%;

金景文化, /2014-05-01,想学Android APP界面设计的基本原则、思路和制作技法？《Android智能手机APP界面设计实战教程》无疑是**的选择之一。 作者全面讲解了各种基于Android平台的APP制作细节，Android平台各种风格的全部涵盖，初学者也容易轻松掌握。,人民邮电出版社,¥28.88,3条评论,width: 0%;

李华忠, /2013-11-01,Google Android全国高职高专师资培训主讲人亲自主笔 国家骨干校建设成果,人民邮电出版社,¥31.40,24条评论,width: 100%;

陈小龙, /2015-07-01,本书由一线开发高手精心编撰，从零基础入门到高级开发，包括各种接口开发，面面俱到，并提供了丰富的开发实例。 本书随书赠送价值300元51CTO学院在线视频课程学习卡，并提供作者亲自录制的视频教程和源文件下载，下载地址：： http://pan.baidu.com/s/1mg67Ng0 。 本书是根据目前*的6.x版本编撰，是国内首本*微信6.x版的开发书籍。,清华大学出版社,¥46.60,372条评论,width: 90%;

韦斯特莱尔德, /2015-04-01,,机械工业出版社,¥47.60,31条评论,width: 100%;

毕小朋, /2017-01-01,精通Android Studio（移动开发丛书）已经尽可能全面地适配了当前*的2.2版本，如果你在阅读本书时发现了这些问题，请发邮件（wirelessqa@163.com）或者直接提交BUG到Github：https://github.com/bxiaopeng/AndroidStudio/issues。本书并不是一本循序渐进的学习书籍，它更像是一本Cookbook，你需要有目的地去阅读本书。当你遇到问题或者想了解某个工具如何使用时，可以直接定位到相关的章节。本书像是一本非常实用的指导手册，它几乎囊括Android Studio所有的实用功能和操作技巧，适合放在读者的电脑旁经常翻阅。本书以通俗易懂的语言描述工具和使用技巧，并且每个操作都有实例演示，让读者感觉是在跟一个有经验的人聊天。本书以近1500张图片详细描述Android Studio的使用，是真正的图文并茂。本书以解决问题为目的，讲述如何使用工具解决实际问题。本书专注于操作技巧的讲解，对于Andro,清华大学出版社,¥51.62,1条评论,width: 0%;

谢景明, /2015-07-01,十二五***规划教材 国内**IT职业在线教育平台——极客学院提供后续学习课程支撑 根据实际开发需要，精选7个教学项目，难度循序渐进，每个项目又按照实际开发流程，将一个大的软件项目分解为若干个小的软件任务，将Android技术的知识融入到具体任务的实现当中，使得学生更容易掌握Android的编程方法。,人民邮电出版社,¥35.30,20条评论,width: 100%;

张明星, /2016-01-01,凝聚作者多年开发实战经验，深入解析穿戴设备开发技术 手把手传授Android穿戴设备开发经验，大幅提高学习和工作效率 超值赠送《Android应用开发基础与实例》电子书，彻底解决零基础学习者的后顾之忧,中国铁道出版社,¥55.10,116条评论,width: 100%;

杨青平, /2013-01-01,经典畅销书“深入理解Android”系列新作，从源码角度深入解析Telephony的架构设计与实现原理，深刻揭示Android系统的通信机制！,机械工业出版社,¥54.50,358条评论,width: 90%;

李柯泉, /2014-05-01,jQuery Mobile是目前*流行的跨平台移动开发框架，本书以实例驱动讲解的方式，让零基础读者也能轻松掌握 jQuery Mobile 下的开发。 本书分为 4 篇，第 1 篇是移动开发入门篇，包括 jQueryMobile 、 HTML 5 、移动开发的一些基础知识，以及如何搭建开发环境；第 2 篇是 jQuery Mobile 基础篇，介绍了 jQuery Mobile 中对话框、工具栏、按钮、表单、布局和插件的使用；第 3 篇是跨平台 APP 实战篇，介绍了 6 个使用 jQuery Mobile 开发的实际 APP ；第 4 篇是发布和推广应用篇，介绍了在开发完成之后，如何发布和推广自己的 APP 。 本书内容详尽、实例丰富，是广大 HTML 5 爱好者、移动开发人员必备的参考书，同时也非常适合大中专院校师生学习阅读，也可作为高等院校计算机及相关专业作为教材使用。,清华大学出版社,¥51.30,427条评论,width: 90%;

,,,,¥23.70,1条评论,width: 0%;

贝尔, /2015-04-01,《学Arduino和树莓派玩转传感器网络》突破性地本书融合了当前三个热门技术，Arduino、Raspberry Pi和传感器网络。为初学者介绍传感器网络基础概念的同时，介绍如何将传感器应用于Arduino和树莓派的项目中。作者查尔斯博士是数据库领域的专家，研究范围包括微控制器、3D打印技术、数据库系统、软件工程及传感网络。译者均是相关专业的大学讲师、教授。在书中你可以做这些项目：XBee无线网络聊天室、Arduino温度传感器、树莓派气压传感器节点、家庭温度检测网络等。,人民邮电出版社,¥45.82,11条评论,width: 100%;

格罗伦德, /2013-08-01,畅销书升级版，即学即用的 iOS6 核心代码大全 使用自动布局构建适应不同屏幕尺寸的、灵活的用户界面 将Twitter与Facebook等社交网络服务集成到应用程序中 使用表视图、集合视图与CoreData构建数据驱动的强大应用程序 通过智能的多媒体使应用程序脱颖而出 使用GameCenter增强游戏应用程序 使用**的Xcode开发强大的应用 使用**实践进行应用程序的设计与开发 使用全新的地图引擎构建位置感知的应用程序,清华大学出版社,¥55.10,114条评论,width: 100%;

金大佑, /2015-02-01,本书分析了Android提供的硬件控制机制。编写团队目前均从事相关工作，直接对平台源代码及日志进行分析及测试，介绍了目前尚未普及的Android平台的硬件控制基本原理及实际框架的操作。 与Android刚出现时相比，Android开发人员现在已有了大幅增长，人们也可轻松搜索到相关资料。但Android开发仍然很有难度，每当版本升级时，结构变动都会使之前的代码无法重新使用。虽然需要深入掌握Android平台，但开发人员的主要工作就是修复Bug，所以对实际情况往往“只见树木不见森林”。本书着眼点在于“开发人员如何改善开发流程”，这个问题的关键就是深入挖掘Android的基本实现原理。通过本书可以掌握Android平台的操作原理，并将其直接应用于开发业务。 ?基于Jellybean（4.1.2）版本的Android系统服务 ?线程间通信（Inter-Thread Communication）必备知识（消息（Message）,人民邮电出版社,¥80.62,2条评论,width: 0%;

陈承欢, /2015-11-01,,电子工业出版社,¥33.80,170条评论,width: 100%;

邢益良, /2017-02-01,导语_点评_推荐词,清华大学出版社,¥29.60,3条评论,width: 0%;

张欣毅, /2015-07-01,,清华大学出版社,¥54.50,73条评论,width: 90%;

马丁, /2012-08-01,《决战第三屏：移动互联网时代的商业与营销新规则》的目的是帮助企业及营销者更好地理解手机革命的重要性，详细介绍了企业如何更有效地开展移动营销，也希望能够阐明困扰营销者的移动技术问题，并凸显移动营销与传统营销模式的不同。同时《决战第三屏：移动互联网时代的商业与营销新规则》介绍了企业使用移动营销的不同模式，以及这些模式是如何驱动移动营销行业的发展，如何为企业服务的。并开阔了商业领导人对于手机市场的认识。欢迎加入第三屏革命！ 本书的目的是帮助企业及营销者更好地理解手机革命的重要性，详细介绍了企业如何更有效地开展移动营销，也希望能够阐明困扰营销者的移动技术问题，并凸显移动营销与传统营销模式的不同。同时本书介绍了企业使用移动营销的不同模式，以及这些模式是如何驱动移动营销行业的发展,电子工业出版社,¥42.50,1332条评论,width: 90%;

